2093;14;Montilla;Montilla;Montilla
2094;14;Montoro;Montoro;Montoro
2095;14;Monturque;Monturque;Monturque
2096;14;Moriles;Moriles;Moriles
2097;14;Nueva Carteya;Nueva Carteya;Nueva Carteya
2098;14;Obejo;Obejo;Obejo
2099;14;Palenciana;Palenciana;Palenciana
2100;14;Palma del Río;Palma del Río;Palma del Río
2101;14;Pedro Abad;Pedro Abad;Pedro Abad
2102;14;Pedroche;Pedroche;Pedroche
2103;14;Peñarroya-Pueblonuevo;Peñarroya-Pueblonuevo;Peñarroya-Pueblonuevo
2104;14;Posadas;Posadas;Posadas
2105;14;Pozoblanco;Pozoblanco;Pozoblanco
2106;14;Priego de Córdoba;Priego de Córdoba;Priego de Córdoba
2107;14;Puente Genil;Puente Genil;Puente Genil
2108;14;La Rambla;La Rambla;Rambla, La
2109;14;Rute;Rute;Rute
2110;14;San Sebastián de los Ballesteros;San Sebastián de los Ballesteros;San Sebastián de los Ballesteros
2111;14;Santa Eufemia;Santa Eufemia;Santa Eufemia
2112;14;Santaella;Santaella;Santaella
2113;14;Torrecampo;Torrecampo;Torrecampo
2114;14;Valenzuela;Valenzuela;Valenzuela
2115;14;Valsequillo;Valsequillo;Valsequillo
2116;14;La Victoria;La Victoria;Victoria, La
2117;14;Villa del Río;Villa del Río;Villa del Río
2118;14;Villafranca de Córdoba;Villafranca de Córdoba;Villafranca de Córdoba
2119;14;Villaharta;Villaharta;Villaharta
2120;14;Villanueva de Córdoba;Villanueva de Córdoba;Villanueva de Córdoba
2121;14;Villanueva del Duque;Villanueva del Duque;Villanueva del Duque
2122;14;Villanueva del Rey;Villanueva del Rey;Villanueva del Rey
2123;14;Villaralto;Villaralto;Villaralto
2124;14;Villaviciosa de Córdoba;Villaviciosa de Córdoba;Villaviciosa de Córdoba
2125;14;El Viso;El Viso;Viso, El
2126;14;Zuheros;Zuheros;Zuheros
2127;15;Abegondo;Abegondo;Abegondo
2128;15;Ames;Ames;Ames
2129;15;Aranga;Aranga;Aranga
2130;15;Ares;Ares;Ares
2131;15;Arteixo;Arteixo;Arteixo
2132;15;Arzúa;Arzúa;Arzúa
2133;15;A Baña;A Baña;Baña, A
2134;15;Bergondo;Bergondo;Bergondo
2135;15;Betanzos;Betanzos;Betanzos
2136;15;Boimorto;Boimorto;Boimorto
2137;15;Boiro;Boiro;Boiro
2138;15;Boqueixón;Boqueixón;Boqueixón
2139;15;Brión;Brión;Brión
2140;15;Cabana de Bergantiños;Cabana de Bergantiños;Cabana de Bergantiños
2141;15;Cabanas;Cabanas;Cabanas
2142;15;Camariñas;Camariñas;Camariñas
2143;15;Cambre;Cambre;Cambre
2144;15;A Capela;A Capela;Capela, A
2145;15;Carballo;Carballo;Carballo
2146;15;Cariño;Cariño;Cariño
2147;15;Carnota;Carnota;Carnota
2148;15;Carral;Carral;Carral
2149;15;Cedeira;Cedeira;Cedeira
2150;15;Cee;Cee;Cee
2151;15;Cerceda;Cerceda;Cerceda
2152;15;Cerdido;Cerdido;Cerdido
2153;15;Coirós;Coirós;Coirós
2154;15;Corcubión;Corcubión;Corcubión
2155;15;Coristanco;Coristanco;Coristanco
2156;15;A Coruña;A Coruña;Coruña, A
2157;15;Culleredo;Culleredo;Culleredo
2158;15;Curtis;Curtis;Curtis
2159;15;Dodro;Dodro;Dodro
2160;15;Dumbría;Dumbría;Dumbría
2161;15;Fene;Fene;Fene
2162;15;Ferrol;Ferrol;Ferrol
2163;15;Fisterra;Fisterra;Fisterra
2164;15;Frades;Frades;Frades
2165;15;Irixoa;Irixoa;Irixoa
2166;15;A Laracha;A Laracha;Laracha, A
2167;15;Laxe;Laxe;Laxe
2168;15;Lousame;Lousame;Lousame
2169;15;Malpica de Bergantiños;Malpica de Bergantiños;Malpica de Bergantiños
2170;15;Mañón;Mañón;Mañón
2171;15;Mazaricos;Mazaricos;Mazaricos
2172;15;Melide;Melide;Melide
2173;15;Mesía;Mesía;Mesía
2174;15;Miño;Miño;Miño
2175;15;Moeche;Moeche;Moeche
2176;15;Monfero;Monfero;Monfero
2177;15;Mugardos;Mugardos;Mugardos
2178;15;Muros;Muros;Muros
2179;15;Muxía;Muxía;Muxía
2180;15;Narón;Narón;Narón
2181;15;Neda;Neda;Neda
2182;15;Negreira;Negreira;Negreira
2183;15;Noia;Noia;Noia
2184;15;Oleiros;Oleiros;Oleiros
2185;15;Ordes;Ordes;Ordes
2186;15;Oroso;Oroso;Oroso
2187;15;Ortigueira;Ortigueira;Ortigueira
2188;15;Outes;Outes;Outes
2189;15;Oza-Cesuras;Oza-Cesuras;Oza-Cesuras
2190;15;Paderne;Paderne;Paderne
2191;15;Padrón;Padrón;Padrón
2192;15;O Pino;O Pino;Pino, O
2193;15;A Pobra do Caramiñal;A Pobra do Caramiñal;Pobra do Caramiñal, A
2194;15;Ponteceso;Ponteceso;Ponteceso
2195;15;Pontedeume;Pontedeume;Pontedeume
2196;15;As Pontes de García Rodríguez;As Pontes de García Rodríguez;Pontes de García Rodríguez, As
2197;15;Porto do Son;Porto do Son;Porto do Son
2198;15;Rianxo;Rianxo;Rianxo
2199;15;Ribeira;Ribeira;Ribeira
2200;15;Rois;Rois;Rois
2201;15;Sada;Sada;Sada
2202;15;San Sadurniño;San Sadurniño;San Sadurniño
2203;15;Santa Comba;Santa Comba;Santa Comba
2204;15;Santiago de Compostela;Santiago de Compostela;Santiago de Compostela
2205;15;Santiso;Santiso;Santiso
2206;15;Sobrado;Sobrado;Sobrado
2207;15;As Somozas;As Somozas;Somozas, As
2208;15;Teo;Teo;Teo
2209;15;Toques;Toques;Toques
2210;15;Tordoia;Tordoia;Tordoia
2211;15;Touro;Touro;Touro
2212;15;Trazo;Trazo;Trazo
2213;15;Val do Dubra;Val do Dubra;Val do Dubra
2214;15;Valdoviño;Valdoviño;Valdoviño
2215;15;Vedra;Vedra;Vedra
2216;15;Vilarmaior;Vilarmaior;Vilarmaior
2217;15;Vilasantar;Vilasantar;Vilasantar
2218;15;Vimianzo;Vimianzo;Vimianzo
2219;15;Zas;Zas;Zas
2220;16;Abia de la Obispalía;Abia de la Obispalía;Abia de la Obispalía
2221;16;El Acebrón;El Acebrón;Acebrón, El
2222;16;Alarcón;Alarcón;Alarcón
2223;16;Albaladejo del Cuende;Albaladejo del Cuende;Albaladejo del Cuende
2224;16;Albalate de las Nogueras;Albalate de las Nogueras;Albalate de las Nogueras
2225;16;Albendea;Albendea;Albendea
2226;16;La Alberca de Záncara;La Alberca de Záncara;Alberca de Záncara, La
2227;16;Alcalá de la Vega;Alcalá de la Vega;Alcalá de la Vega
2228;16;Alcantud;Alcantud;Alcantud
2229;16;Alcázar del Rey;Alcázar del Rey;Alcázar del Rey
2230;16;Alcohujate;Alcohujate;Alcohujate
2231;16;Alconchel de la Estrella;Alconchel de la Estrella;Alconchel de la Estrella
2232;16;Algarra;Algarra;Algarra
2233;16;Aliaguilla;Aliaguilla;Aliaguilla
2234;16;La Almarcha;La Almarcha;Almarcha, La
2235;16;Almendros;Almendros;Almendros
2236;16;Almodóvar del Pinar;Almodóvar del Pinar;Almodóvar del Pinar
2237;16;Almonacid del Marquesado;Almonacid del Marquesado;Almonacid del Marquesado
2238;16;Altarejos;Altarejos;Altarejos
2239;16;Arandilla del Arroyo;Arandilla del Arroyo;Arandilla del Arroyo
2240;16;Arcas;Arcas;Arcas
2241;16;Arcos de la Sierra;Arcos de la Sierra;Arcos de la Sierra
2242;16;Arguisuelas;Arguisuelas;Arguisuelas
2243;16;Arrancacepas;Arrancacepas;Arrancacepas
2244;16;Atalaya del Cañavate;Atalaya del Cañavate;Atalaya del Cañavate
2245;16;Barajas de Melo;Barajas de Melo;Barajas de Melo
2246;16;Barchín del Hoyo;Barchín del Hoyo;Barchín del Hoyo
2247;16;Bascuñana de San Pedro;Bascuñana de San Pedro;Bascuñana de San Pedro
2248;16;Beamud;Beamud;Beamud
2249;16;Belinchón;Belinchón;Belinchón
2250;16;Belmonte;Belmonte;Belmonte
2251;16;Belmontejo;Belmontejo;Belmontejo
2252;16;Beteta;Beteta;Beteta
2253;16;Boniches;Boniches;Boniches
2254;16;Buciegas;Buciegas;Buciegas
2255;16;Buenache de Alarcón;Buenache de Alarcón;Buenache de Alarcón
2256;16;Buenache de la Sierra;Buenache de la Sierra;Buenache de la Sierra
2257;16;Buendía;Buendía;Buendía
2258;16;Campillo de Altobuey;Campillo de Altobuey;Campillo de Altobuey
2259;16;Campillos-Paravientos;Campillos-Paravientos;Campillos-Paravientos
2260;16;Campillos-Sierra;Campillos-Sierra;Campillos-Sierra
2261;16;Campos del Paraíso;Campos del Paraíso;Campos del Paraíso
2262;16;Canalejas del Arroyo;Canalejas del Arroyo;Canalejas del Arroyo
2263;16;Cañada del Hoyo;Cañada del Hoyo;Cañada del Hoyo
2264;16;Cañada Juncosa;Cañada Juncosa;Cañada Juncosa
2265;16;Cañamares;Cañamares;Cañamares
2266;16;El Cañavate;El Cañavate;Cañavate, El
2267;16;Cañaveras;Cañaveras;Cañaveras
2268;16;Cañaveruelas;Cañaveruelas;Cañaveruelas
2269;16;Cañete;Cañete;Cañete
2270;16;Cañizares;Cañizares;Cañizares
2271;16;Carboneras de Guadazaón;Carboneras de Guadazaón;Carboneras de Guadazaón
2272;16;Cardenete;Cardenete;Cardenete
2273;16;Carrascosa;Carrascosa;Carrascosa
2274;16;Carrascosa de Haro;Carrascosa de Haro;Carrascosa de Haro
2275;16;Casas de Benítez;Casas de Benítez;Casas de Benítez
2276;16;Casas de Fernando Alonso;Casas de Fernando Alonso;Casas de Fernando Alonso
2277;16;Casas de Garcimolina;Casas de Garcimolina;Casas de Garcimolina
2278;16;Casas de Guijarro;Casas de Guijarro;Casas de Guijarro
2279;16;Casas de Haro;Casas de Haro;Casas de Haro
2280;16;Casas de los Pinos;Casas de los Pinos;Casas de los Pinos
2281;16;Casasimarro;Casasimarro;Casasimarro
2282;16;Castejón;Castejón;Castejón
2283;16;Castillejo de Iniesta;Castillejo de Iniesta;Castillejo de Iniesta
2284;16;Castillejo-Sierra;Castillejo-Sierra;Castillejo-Sierra
2285;16;Castillo de Garcimuñoz;Castillo de Garcimuñoz;Castillo de Garcimuñoz
2286;16;Castillo-Albaráñez;Castillo-Albaráñez;Castillo-Albaráñez
2287;16;Cervera del Llano;Cervera del Llano;Cervera del Llano
2288;16;Chillarón de Cuenca;Chillarón de Cuenca;Chillarón de Cuenca
2289;16;Chumillas;Chumillas;Chumillas
2290;16;La Cierva;La Cierva;Cierva, La
2291;16;Cuenca;Cuenca;Cuenca
2292;16;Cueva del Hierro;Cueva del Hierro;Cueva del Hierro
2293;16;Enguídanos;Enguídanos;Enguídanos
2294;16;Fresneda de Altarejos;Fresneda de Altarejos;Fresneda de Altarejos
2295;16;Fresneda de la Sierra;Fresneda de la Sierra;Fresneda de la Sierra
2296;16;La Frontera;La Frontera;Frontera, La
2297;16;Fuente de Pedro Naharro;Fuente de Pedro Naharro;Fuente de Pedro Naharro
2298;16;Fuentelespino de Haro;Fuentelespino de Haro;Fuentelespino de Haro
2299;16;Fuentelespino de Moya;Fuentelespino de Moya;Fuentelespino de Moya
2300;16;Fuentenava de Jábaga;Fuentenava de Jábaga;Fuentenava de Jábaga
2301;16;Fuentes;Fuentes;Fuentes
2302;16;Fuertescusa;Fuertescusa;Fuertescusa
2303;16;Gabaldón;Gabaldón;Gabaldón
2304;16;Garaballa;Garaballa;Garaballa
2305;16;Gascueña;Gascueña;Gascueña
2306;16;Graja de Campalbo;Graja de Campalbo;Graja de Campalbo
2307;16;Graja de Iniesta;Graja de Iniesta;Graja de Iniesta
2308;16;Henarejos;Henarejos;Henarejos
2309;16;El Herrumblar;El Herrumblar;Herrumblar, El
2310;16;La Hinojosa;La Hinojosa;Hinojosa, La
2311;16;Los Hinojosos;Los Hinojosos;Hinojosos, Los
2312;16;El Hito;El Hito;Hito, El
2313;16;Honrubia;Honrubia;Honrubia
2314;16;Hontanaya;Hontanaya;Hontanaya
2315;16;Hontecillas;Hontecillas;Hontecillas
2316;16;Horcajo de Santiago;Horcajo de Santiago;Horcajo de Santiago
2317;16;Huélamo;Huélamo;Huélamo
2318;16;Huelves;Huelves;Huelves
2319;16;Huérguina;Huérguina;Huérguina
2320;16;Huerta de la Obispalía;Huerta de la Obispalía;Huerta de la Obispalía
2321;16;Huerta del Marquesado;Huerta del Marquesado;Huerta del Marquesado
2322;16;Huete;Huete;Huete
2323;16;Iniesta;Iniesta;Iniesta
2324;16;Laguna del Marquesado;Laguna del Marquesado;Laguna del Marquesado
2325;16;Lagunaseca;Lagunaseca;Lagunaseca
2326;16;Landete;Landete;Landete
2327;16;Ledaña;Ledaña;Ledaña
2328;16;Leganiel;Leganiel;Leganiel
2329;16;Las Majadas;Las Majadas;Majadas, Las
2330;16;Mariana;Mariana;Mariana
2331;16;Masegosa;Masegosa;Masegosa
2332;16;Las Mesas;Las Mesas;Mesas, Las
2333;16;Minglanilla;Minglanilla;Minglanilla
2334;16;Mira;Mira;Mira
2335;16;Monreal del Llano;Monreal del Llano;Monreal del Llano
2336;16;Montalbanejo;Montalbanejo;Montalbanejo
2337;16;Montalbo;Montalbo;Montalbo
2338;16;Monteagudo de las Salinas;Monteagudo de las Salinas;Monteagudo de las Salinas
2339;16;Mota de Altarejos;Mota de Altarejos;Mota de Altarejos
2340;16;Mota del Cuervo;Mota del Cuervo;Mota del Cuervo
2341;16;Motilla del Palancar;Motilla del Palancar;Motilla del Palancar
2342;16;Moya;Moya;Moya
2343;16;Narboneta;Narboneta;Narboneta
2344;16;Olivares de Júcar;Olivares de Júcar;Olivares de Júcar
2345;16;Olmeda de la Cuesta;Olmeda de la Cuesta;Olmeda de la Cuesta
2346;16;Olmeda del Rey;Olmeda del Rey;Olmeda del Rey
2347;16;Olmedilla de Alarcón;Olmedilla de Alarcón;Olmedilla de Alarcón
2348;16;Olmedilla de Eliz;Olmedilla de Eliz;Olmedilla de Eliz
2349;16;Osa de la Vega;Osa de la Vega;Osa de la Vega
2350;16;Pajarón;Pajarón;Pajarón
2351;16;Pajaroncillo;Pajaroncillo;Pajaroncillo
2352;16;Palomares del Campo;Palomares del Campo;Palomares del Campo
2353;16;Palomera;Palomera;Palomera
2354;16;Paracuellos;Paracuellos;Paracuellos
2355;16;Paredes;Paredes;Paredes
2356;16;La Parra de las Vegas;La Parra de las Vegas;Parra de las Vegas, La
2357;16;El Pedernoso;El Pedernoso;Pedernoso, El
2358;16;Las Pedroñeras;Las Pedroñeras;Pedroñeras, Las
2359;16;El Peral;El Peral;Peral, El
2360;16;La Peraleja;La Peraleja;Peraleja, La
2361;16;La Pesquera;La Pesquera;Pesquera, La
2362;16;El Picazo;El Picazo;Picazo, El
2363;16;Pinarejo;Pinarejo;Pinarejo
2364;16;Pineda de Gigüela;Pineda de Gigüela;Pineda de Gigüela
2365;16;Piqueras del Castillo;Piqueras del Castillo;Piqueras del Castillo
2366;16;Portalrubio de Guadamejud;Portalrubio de Guadamejud;Portalrubio de Guadamejud
2367;16;Portilla;Portilla;Portilla
2368;16;Poyatos;Poyatos;Poyatos
2369;16;Pozoamargo;Pozoamargo;Pozoamargo
2370;16;Pozorrubielos de la Mancha;Pozorrubielos de la Mancha;Pozorrubielos de la Mancha
2371;16;Pozorrubio de Santiago;Pozorrubio de Santiago;Pozorrubio de Santiago
2372;16;El Pozuelo;El Pozuelo;Pozuelo, El
2373;16;Priego;Priego;Priego
2374;16;El Provencio;El Provencio;Provencio, El
2375;16;Puebla de Almenara;Puebla de Almenara;Puebla de Almenara
2376;16;Puebla del Salvador;Puebla del Salvador;Puebla del Salvador
2377;16;Quintanar del Rey;Quintanar del Rey;Quintanar del Rey
2378;16;Rada de Haro;Rada de Haro;Rada de Haro
2379;16;Reíllo;Reíllo;Reíllo
2380;16;Rozalén del Monte;Rozalén del Monte;Rozalén del Monte
2381;16;Saceda-Trasierra;Saceda-Trasierra;Saceda-Trasierra
2382;16;Saelices;Saelices;Saelices
2383;16;Salinas del Manzano;Salinas del Manzano;Salinas del Manzano
2384;16;Salmeroncillos;Salmeroncillos;Salmeroncillos
2385;16;Salvacañete;Salvacañete;Salvacañete
2386;16;San Clemente;San Clemente;San Clemente
2387;16;San Lorenzo de la Parrilla;San Lorenzo de la Parrilla;San Lorenzo de la Parrilla
2388;16;San Martín de Boniches;San Martín de Boniches;San Martín de Boniches
2389;16;San Pedro Palmiches;San Pedro Palmiches;San Pedro Palmiches
2390;16;Santa Cruz de Moya;Santa Cruz de Moya;Santa Cruz de Moya
2391;16;Santa María de los Llanos;Santa María de los Llanos;Santa María de los Llanos
2392;16;Santa María del Campo Rus;Santa María del Campo Rus;Santa María del Campo Rus
2393;16;Santa María del Val;Santa María del Val;Santa María del Val
2394;16;Sisante;Sisante;Sisante
2395;16;Solera de Gabaldón;Solera de Gabaldón;Solera de Gabaldón
2396;16;Sotorribas;Sotorribas;Sotorribas
2397;16;Talayuelas;Talayuelas;Talayuelas
2398;16;Tarancón;Tarancón;Tarancón
2399;16;Tébar;Tébar;Tébar
2400;16;Tejadillos;Tejadillos;Tejadillos
2401;16;Tinajas;Tinajas;Tinajas
2402;16;Torralba;Torralba;Torralba
2403;16;Torrejoncillo del Rey;Torrejoncillo del Rey;Torrejoncillo del Rey
2404;16;Torrubia del Campo;Torrubia del Campo;Torrubia del Campo
2405;16;Torrubia del Castillo;Torrubia del Castillo;Torrubia del Castillo
2406;16;Tragacete;Tragacete;Tragacete
2407;16;Tresjuncos;Tresjuncos;Tresjuncos
2408;16;Tribaldos;Tribaldos;Tribaldos
2409;16;Uclés;Uclés;Uclés
2410;16;Uña;Uña;Uña
2411;16;Los Valdecolmenas;Los Valdecolmenas;Valdecolmenas, Los
2412;16;Valdemeca;Valdemeca;Valdemeca
2413;16;Valdemorillo de la Sierra;Valdemorillo de la Sierra;Valdemorillo de la Sierra
2414;16;Valdemoro-Sierra;Valdemoro-Sierra;Valdemoro-Sierra
2415;16;Valdeolivas;Valdeolivas;Valdeolivas
2416;16;Valdetórtola;Valdetórtola;Valdetórtola
2417;16;Las Valeras;Las Valeras;Valeras, Las
2418;16;Valhermoso de la Fuente;Valhermoso de la Fuente;Valhermoso de la Fuente
2419;16;El Valle de Altomira;El Valle de Altomira;Valle de Altomira, El
2420;16;Valsalobre;Valsalobre;Valsalobre
2421;16;Valverde de Júcar;Valverde de Júcar;Valverde de Júcar
2422;16;Valverdejo;Valverdejo;Valverdejo
2423;16;Vara de Rey;Vara de Rey;Vara de Rey
2424;16;Vega del Codorno;Vega del Codorno;Vega del Codorno
2425;16;Vellisca;Vellisca;Vellisca
2426;16;Villaconejos de Trabaque;Villaconejos de Trabaque;Villaconejos de Trabaque
2427;16;Villaescusa de Haro;Villaescusa de Haro;Villaescusa de Haro
2428;16;Villagarcía del Llano;Villagarcía del Llano;Villagarcía del Llano
2429;16;Villalba de la Sierra;Villalba de la Sierra;Villalba de la Sierra
2430;16;Villalba del Rey;Villalba del Rey;Villalba del Rey
2431;16;Villalgordo del Marquesado;Villalgordo del Marquesado;Villalgordo del Marquesado
2432;16;Villalpardo;Villalpardo;Villalpardo
2433;16;Villamayor de Santiago;Villamayor de Santiago;Villamayor de Santiago
2434;16;Villanueva de Guadamejud;Villanueva de Guadamejud;Villanueva de Guadamejud
2435;16;Villanueva de la Jara;Villanueva de la Jara;Villanueva de la Jara
2436;16;Villar de Cañas;Villar de Cañas;Villar de Cañas
2437;16;Villar de Domingo García;Villar de Domingo García;Villar de Domingo García
2438;16;Villar de la Encina;Villar de la Encina;Villar de la Encina
2439;16;Villar de Olalla;Villar de Olalla;Villar de Olalla
2440;16;Villar del Humo;Villar del Humo;Villar del Humo
2441;16;Villar del Infantado;Villar del Infantado;Villar del Infantado
2442;16;Villar y Velasco;Villar y Velasco;Villar y Velasco
2443;16;Villarejo de Fuentes;Villarejo de Fuentes;Villarejo de Fuentes
2444;16;Villarejo de la Peñuela;Villarejo de la Peñuela;Villarejo de la Peñuela
2445;16;Villarejo-Periesteban;Villarejo-Periesteban;Villarejo-Periesteban
2446;16;Villares del Saz;Villares del Saz;Villares del Saz
2447;16;Villarrubio;Villarrubio;Villarrubio
2448;16;Villarta;Villarta;Villarta
2449;16;Villas de la Ventosa;Villas de la Ventosa;Villas de la Ventosa
2450;16;Villaverde y Pasaconsol;Villaverde y Pasaconsol;Villaverde y Pasaconsol
2451;16;Víllora;Víllora;Víllora
2452;16;Vindel;Vindel;Vindel
2453;16;Yémeda;Yémeda;Yémeda
2454;16;Zafra de Záncara;Zafra de Záncara;Zafra de Záncara
2455;16;Zafrilla;Zafrilla;Zafrilla
2456;16;Zarza de Tajo;Zarza de Tajo;Zarza de Tajo
2457;16;Zarzuela;Zarzuela;Zarzuela
2458;17;Agullana;Agullana;Agullana
2459;17;Aiguaviva;Aiguaviva;Aiguaviva
2460;17;Albanyà;Albanyà;Albanyà
2461;17;Albons;Albons;Albons
2462;17;Alp;Alp;Alp
2463;17;Amer;Amer;Amer
2464;17;Anglès;Anglès;Anglès
2465;17;Arbúcies;Arbúcies;Arbúcies
2466;17;Argelaguer;Argelaguer;Argelaguer
2467;17;L'Armentera;L'Armentera;Armentera, L'
2468;17;Avinyonet de Puigventós;Avinyonet de Puigventós;Avinyonet de Puigventós
2469;17;Banyoles;Banyoles;Banyoles
2470;17;Bàscara;Bàscara;Bàscara
2471;17;Begur;Begur;Begur
2472;17;Bellcaire d'Empordà;Bellcaire d'Empordà;Bellcaire d'Empordà
2473;17;Besalú;Besalú;Besalú
2474;17;Bescanó;Bescanó;Bescanó
2475;17;Beuda;Beuda;Beuda
2476;17;La Bisbal d'Empordà;La Bisbal d'Empordà;Bisbal d'Empordà, La
2477;17;Biure;Biure;Biure
2478;17;Blanes;Blanes;Blanes
2479;17;Boadella i les Escaules;Boadella i les Escaules;Boadella i les Escaules
2480;17;Bolvir;Bolvir;Bolvir
2481;17;Bordils;Bordils;Bordils
2482;17;Borrassà;Borrassà;Borrassà
2483;17;Breda;Breda;Breda
2484;17;Brunyola i Sant Martí Sapresa;Brunyola i Sant Martí Sapresa;Brunyola i Sant Martí Sapresa
2485;17;Cabanelles;Cabanelles;Cabanelles
2486;17;Cabanes;Cabanes;Cabanes
2487;17;Cadaqués;Cadaqués;Cadaqués
2488;17;Caldes de Malavella;Caldes de Malavella;Caldes de Malavella
2489;17;Calonge i Sant Antoni;Calonge i Sant Antoni;Calonge i Sant Antoni
2490;17;Camós;Camós;Camós
2491;17;Campdevànol;Campdevànol;Campdevànol
2492;17;Campelles;Campelles;Campelles
2493;17;Campllong;Campllong;Campllong
2494;17;Camprodon;Camprodon;Camprodon
2495;17;Canet d'Adri;Canet d'Adri;Canet d'Adri
2496;17;Cantallops;Cantallops;Cantallops
2497;17;Capmany;Capmany;Capmany
2498;17;Cassà de la Selva;Cassà de la Selva;Cassà de la Selva
2499;17;Castellfollit de la Roca;Castellfollit de la Roca;Castellfollit de la Roca
2500;17;Castelló d'Empúries;Castelló d'Empúries;Castelló d'Empúries
2501;17;Castell-Platja d'Aro;Castell-Platja d'Aro;Castell-Platja d'Aro
2502;17;La Cellera de Ter;La Cellera de Ter;Cellera de Ter, La
2503;17;Celrà;Celrà;Celrà
2504;17;Cervià de Ter;Cervià de Ter;Cervià de Ter
2505;17;Cistella;Cistella;Cistella
2506;17;Colera;Colera;Colera
2507;17;Colomers;Colomers;Colomers
2508;17;Corçà;Corçà;Corçà
2509;17;Cornellà del Terri;Cornellà del Terri;Cornellà del Terri
2510;17;Crespià;Crespià;Crespià
2511;17;Cruïlles, Monells i Sant Sadurní de l'Heura;Cruïlles, Monells i Sant Sadurní de l'Heura;Cruïlles, Monells i Sant Sadurní de l'Heura
2512;17;Darnius;Darnius;Darnius
2513;17;Das;Das;Das
2514;17;L'Escala;L'Escala;Escala, L'
2515;17;Espinelves;Espinelves;Espinelves
2516;17;Espolla;Espolla;Espolla
2517;17;Esponellà;Esponellà;Esponellà
2518;17;El Far d'Empordà;El Far d'Empordà;Far d'Empordà, El
2519;17;Figueres;Figueres;Figueres
2520;17;Flaçà;Flaçà;Flaçà
2521;17;Foixà;Foixà;Foixà
2522;17;Fontanals de Cerdanya;Fontanals de Cerdanya;Fontanals de Cerdanya
2523;17;Fontanilles;Fontanilles;Fontanilles
2524;17;Fontcoberta;Fontcoberta;Fontcoberta
2525;17;Forallac;Forallac;Forallac
2526;17;Fornells de la Selva;Fornells de la Selva;Fornells de la Selva
2527;17;Fortià;Fortià;Fortià
2528;17;Garrigàs;Garrigàs;Garrigàs
2529;17;Garrigoles;Garrigoles;Garrigoles
2530;17;Garriguella;Garriguella;Garriguella
2531;17;Ger;Ger;Ger
2532;17;Girona;Girona;Girona
2533;17;Gombrèn;Gombrèn;Gombrèn
2534;17;Gualta;Gualta;Gualta
2535;17;Guils de Cerdanya;Guils de Cerdanya;Guils de Cerdanya
2536;17;Hostalric;Hostalric;Hostalric
2537;17;Isòvol;Isòvol;Isòvol
2538;17;Jafre;Jafre;Jafre
2539;17;La Jonquera;La Jonquera;Jonquera, La
2540;17;Juià;Juià;Juià
2541;17;Lladó;Lladó;Lladó
2542;17;Llagostera;Llagostera;Llagostera
2543;17;Llambilles;Llambilles;Llambilles
2544;17;Llanars;Llanars;Llanars
2545;17;Llançà;Llançà;Llançà
2546;17;Llers;Llers;Llers
2547;17;Llívia;Llívia;Llívia
2548;17;Lloret de Mar;Lloret de Mar;Lloret de Mar
2549;17;Les Llosses;Les Llosses;Llosses, Les
2550;17;Maçanet de Cabrenys;Maçanet de Cabrenys;Maçanet de Cabrenys
2551;17;Maçanet de la Selva;Maçanet de la Selva;Maçanet de la Selva
2552;17;Madremanya;Madremanya;Madremanya
2553;17;Maià de Montcal;Maià de Montcal;Maià de Montcal
2554;17;Masarac;Masarac;Masarac
2555;17;Massanes;Massanes;Massanes
2556;17;Meranges;Meranges;Meranges
2557;17;Mieres;Mieres;Mieres
2558;17;Mollet de Peralada;Mollet de Peralada;Mollet de Peralada
2559;17;Molló;Molló;Molló
2560;17;Montagut i Oix;Montagut i Oix;Montagut i Oix
2561;17;Mont-ras;Mont-ras;Mont-ras
2562;17;Navata;Navata;Navata
2563;17;Ogassa;Ogassa;Ogassa
2564;17;Olot;Olot;Olot
2565;17;Ordis;Ordis;Ordis
2566;17;Osor;Osor;Osor
2567;17;Palafrugell;Palafrugell;Palafrugell
2568;17;Palamós;Palamós;Palamós
2569;17;Palau de Santa Eulàlia;Palau de Santa Eulàlia;Palau de Santa Eulàlia
2570;17;Palau-sator;Palau-sator;Palau-sator
2571;17;Palau-saverdera;Palau-saverdera;Palau-saverdera
2572;17;Palol de Revardit;Palol de Revardit;Palol de Revardit
2573;17;Pals;Pals;Pals
2574;17;Pardines;Pardines;Pardines
2575;17;Parlavà;Parlavà;Parlavà
2576;17;Pau;Pau;Pau
2577;17;Pedret i Marzà;Pedret i Marzà;Pedret i Marzà
2578;17;La Pera;La Pera;Pera, La
2579;17;Peralada;Peralada;Peralada
2580;17;Les Planes d'Hostoles;Les Planes d'Hostoles;Planes d'Hostoles, Les
2581;17;Planoles;Planoles;Planoles
2582;17;Pont de Molins;Pont de Molins;Pont de Molins
2583;17;Pontós;Pontós;Pontós
2584;17;Porqueres;Porqueres;Porqueres
2585;17;El Port de la Selva;El Port de la Selva;Port de la Selva, El
2586;17;Portbou;Portbou;Portbou
2587;17;Les Preses;Les Preses;Preses, Les
2588;17;Puigcerdà;Puigcerdà;Puigcerdà
2589;17;Quart;Quart;Quart
2590;17;Queralbs;Queralbs;Queralbs
2591;17;Rabós;Rabós;Rabós
2592;17;Regencós;Regencós;Regencós
2593;17;Ribes de Freser;Ribes de Freser;Ribes de Freser
